customerID;gender;SeniorCitizen;tenure;MonthlyCharges;TotalCharges;Contract;churn;;Max;114
5370-IIVVL;Male;0;37;104.5;3778;One year;0;;;
6789-HJBWG;Female;0;12;49.4;611.65;Month-to-month;0;;;
3927-NLNRY;Male;0;53;94.25;4867.95;One year;1;;;
9087-EYCPR;Female;0;60;25;1505.05;Two year;0;;;
6791-YBNAK;Male;0;18;25.55;467.85;Month-to-month;0;;;
6358-LYNGM;Male;0;1;74.9;74.9;Month-to-month;1;;;
6077-BDPXA;Female;0;3;70.15;194.2;Month-to-month;0;;;
0013-MHZWF;Female;0;9;69.4;571.45;Month-to-month;0;;;
5494-HECPR;Female;0;1;80.25;80.25;Month-to-month;1;;;
8268-YDIXR;Male;0;56;93.15;5253.95;One year;0;;;
9824-BEMCV;Male;0;17;69;1149.65;Month-to-month;1;;;
1373-ORVIZ;Female;0;11;66.35;740.8;Month-to-month;1;;;
4291-SHSBH;Male;0;7;69.55;521.35;Month-to-month;0;;;
6980-IMXXE;Female;0;69;20.2;1412.65;Two year;0;;;
9866-QEVEE;Male;0;19;86;1532.45;Month-to-month;1;;;
9897-KXHCM;Female;0;3;80.3;250.05;Month-to-month;1;;;
0040-HALCW;Male;0;54;20.4;1090.6;Two year;0;;;
0784-GTUUK;Male;0;62;23.75;1446.8;One year;0;;;
7979-CORPM;Male;0;24;90.55;2282.55;Month-to-month;1;;;
2294-DMMUS;Female;0;62;70.45;4300.45;Month-to-month;0;;;
0872-JCPIB;Male;0;17;65.75;1111.2;Month-to-month;0;;;
3055-MJDSB;Male;0;9;24.6;190.1;Month-to-month;0;;;
9091-WTUUY;Male;0;64;69.25;4447.75;Two year;0;;;
1618-CFHME;Female;0;2;75.9;143.35;Month-to-month;1;;;
3165-HDOEW;Male;0;1;45.85;45.85;Month-to-month;1;;;
6581-NQCBA;Female;0;16;49.95;810.2;Month-to-month;1;;;
7115-IRDHS;Female;0;72;24.65;1830.05;Two year;0;;;
8496-DMZUK;Male;0;30;90.4;2820.65;One year;0;;;
2040-VZIKE;Female;0;49;100.85;4847.35;Month-to-month;0;;;
9068-VPWQQ;Male;0;61;75.35;4729.3;Two year;0;;;
0178-SZBHO;Male;0;47;87.2;4017.45;Month-to-month;0;;;
0384-RVBPI;Male;0;20;64.4;1398.6;Month-to-month;0;;;
1689-MRZQR;Male;0;34;78.3;2564.3;Month-to-month;1;;;
1299-AURJA;Female;0;70;24.7;1685.9;Two year;0;;;
4525-VZCZG;Male;0;54;105.85;5826.65;One year;0;;;
1543-LLLFT;Male;1;61;98.3;6066.55;One year;0;;;
5835-BEQEU;Male;0;3;76.95;228.4;Month-to-month;1;;;
2788-CJQAQ;Male;0;13;19.45;270.2;One year;0;;;
5565-FILXA;Female;1;16;96.15;1529.2;Month-to-month;1;;;
0319-QZTCO;Female;0;3;58.7;168.6;Month-to-month;0;;;
2120-SMPEX;Male;0;25;20.15;536.35;Month-to-month;0;;;
0096-FCPUF;Male;0;30;64.5;1888.45;Month-to-month;0;;;
0668-OGMHD;Female;0;21;28.5;629.35;Month-to-month;0;;;
5552-ZNFSJ;Male;0;1;45.3;45.3;Month-to-month;1;;;
2223-KAGMX;Female;0;15;19.4;289.3;Month-to-month;1;;;
6507-ZJSUR;Male;1;23;90.45;2117.25;Month-to-month;0;;;
9408-HRXRK;Female;0;45;105.15;4730.9;Month-to-month;0;;;
5593-SUAOO;Female;0;24;83.15;2033.05;One year;0;;;
7321-PKUYW;Female;0;11;90.15;987.95;Month-to-month;1;;;
2833-SLKDQ;Male;0;1;45.05;45.05;Month-to-month;1;;;
6766-HFKLA;Female;0;56;103.2;5744.35;Two year;0;;;
7595-EUIVN;Female;0;1;75.8;75.8;Month-to-month;1;;;
7617-EYGLW;Male;0;1;19.45;19.45;Month-to-month;0;;;
2026-TGDHM;Female;0;7;79.3;523.15;Month-to-month;1;;;
9220-ZNKJI;Female;1;55;88.8;4805.3;Two year;0;;;
4030-VPZBD;Female;0;2;30.9;59.05;Month-to-month;1;;;
2226-ICFDO;Female;0;72;85.9;6110.75;Two year;0;;;
0723-VSOBE;Female;1;45;34.2;1596.6;One year;0;;;
5529-GIBVH;Female;0;47;20.15;1046.2;Two year;0;;;
4187-CINZD;Female;1;46;95.25;4424.2;One year;1;;;
9992-UJOEL;Male;0;2;50.3;92.75;Month-to-month;0;;;
4741-WWJQZ;Female;0;2;80.15;194.55;Month-to-month;0;;;
6625-UTXEW;Female;0;12;51.25;612.1;Month-to-month;0;;;
6818-WOBHJ;Female;1;68;89.6;6127.6;Month-to-month;1;;;
6244-BESBM;Male;0;69;95.2;6671.7;Two year;0;;;
1004-NOZNR;Male;1;56;94.8;5264.3;One year;0;;;
1251-STYSZ;Female;1;4;80.25;303.7;Month-to-month;0;;;
2612-PHGOX;Male;0;64;76.1;4818.8;Two year;0;;;
2408-TZMJL;Male;0;59;110.15;6448.05;One year;1;;;
8480-PPONV;Male;0;62;115.55;7159.05;Two year;0;;;
8780-IHCRN;Male;0;63;24.65;1574.5;Two year;0;;;
4598-ZADCK;Female;0;53;53.6;2879.2;One year;0;;;
1257-SXUXQ;Male;0;5;19.45;86.05;Month-to-month;0;;;
9681-KYGYB;Male;1;49;88.2;4159.45;Month-to-month;0;;;
7182-OVLBJ;Female;0;62;101.15;6638.35;Two year;0;;;
5095-ETBRJ;Female;0;55;56.8;3112.05;Two year;0;;;
7005-CYUIL;Female;1;71;99.4;7168.25;Two year;0;;;
4821-WQOYN;Female;0;72;20.1;1326.25;Two year;0;;;
4730-AWNAU;Male;0;36;60.7;2234.55;One year;0;;;
3452-FLHYD;Male;0;25;20.95;495.15;One year;0;;;
2388-LAESQ;Female;1;72;114.85;8317.95;Two year;0;;;
9531-NSBMR;Female;0;36;19.25;679.8;One year;0;;;
6260-ONULR;Male;0;1;62.8;62.8;Month-to-month;0;;;
4389-UEFCZ;Female;0;72;105.5;7544;Two year;0;;;
8711-LOBKY;Male;0;59;19.85;1188.25;Two year;0;;;
9134-CEQMF;Male;1;7;89.5;676.7;Month-to-month;1;;;
8985-OOPOS;Female;0;1;74.1;74.1;One year;0;;;
8800-ZKRFW;Female;0;30;107.5;3242.5;Month-to-month;0;;;
2616-FLVQC;Male;0;64;19.55;1240.15;Two year;0;;;
9968-FFVVH;Male;0;63;68.8;4111.35;One year;0;;;
3108-PCCGG;Male;1;72;84.45;5899.85;Two year;0;;;
7993-PYKOF;Male;0;8;75;632.95;Month-to-month;1;;;
8390-FESFV;Female;0;62;84.5;5193.2;Two year;0;;;
3022-BEXHZ;Male;0;67;111.2;7530.8;Two year;0;;;
5027-XWQHA;Male;0;6;44.75;270.95;Month-to-month;1;;;
6248-TKCQV;Female;0;70;80.6;5460.2;Two year;0;;;
6729-GDNGC;Female;1;20;80.7;1614.2;Month-to-month;0;;;
6198-ZFIOJ;Female;0;5;75.6;402.5;Month-to-month;0;;;
5989-OMNJE;Female;0;24;57.6;1367.75;One year;0;;;
4566-QVRRW;Female;0;11;44.05;483.7;Month-to-month;1;;;
1291-CUOCY;Male;0;72;110.6;7962.2;Two year;0;;;
9795-SHUHB;Female;0;66;58.2;3810.8;Two year;0;;;
3230-IUALN;Female;0;45;81;3533.6;Two year;0;;;
0042-RLHYP;Female;0;69;19.7;1396.9;Two year;0;;;
8519-IMDHU;Male;1;15;85.6;1345.55;Month-to-month;1;;;
4945-RVMTE;Female;0;28;59.55;1646.45;Month-to-month;0;;;
0201-OAMXR;Female;0;70;115.55;8127.6;One year;1;;;
1866-NXPSP;Female;0;36;75.55;2680.15;One year;0;;;
3372-KWFBM;Male;1;16;86.6;1281;Month-to-month;1;;;
7831-QGOXH;Female;0;18;85.2;1553.9;Month-to-month;1;;;
6393-WRYZE;Female;0;34;97.65;3207.55;Month-to-month;1;;;
3941-XTSKM;Male;0;42;45.1;2049.05;One year;0;;;
1661-CZBAU;Male;0;48;70.95;3629.2;One year;0;;;
6599-RCLCJ;Male;0;47;109.55;5124.55;Month-to-month;1;;;
9831-BPFRI;Female;0;39;89.55;3474.45;One year;1;;;
5158-RIVOP;Female;0;11;20.9;202.3;Two year;0;;;
9788-YTFGE;Male;0;7;19.95;147.5;Month-to-month;0;;;
9277-JOOMO;Female;0;3;24.6;86.35;Month-to-month;0;;;
1907-YLNYW;Male;0;8;66.7;579;Month-to-month;0;;;
1725-MIMXW;Male;0;1;19.45;19.45;Month-to-month;1;;;
8947-YRTDV;Male;0;32;94.8;3131.55;One year;0;;;
3161-ONRWK;Male;0;60;65.85;3928.3;One year;0;;;
0114-RSRRW;Female;0;10;19.95;187.75;Month-to-month;0;;;
4565-NLZBV;Female;0;71;24.65;1710.15;Two year;0;;;
0031-PVLZI;Female;0;4;20.35;76.35;Month-to-month;1;;;
7206-GZCDC;Female;1;1;69.25;69.25;Month-to-month;1;;;
6682-VCIXC;Female;0;43;51.25;2151.6;One year;0;;;
4791-QRGMF;Male;0;59;99.5;5961.1;One year;1;;;
6475-VHUIZ;Female;0;23;54.25;1221.55;Month-to-month;0;;;
3910-MRQOY;Female;0;72;19.4;1496.45;Two year;0;;;
0661-WCQNQ;Male;0;22;56.25;1292.2;One year;0;;;
7537-RBWEA;Female;0;1;25.15;25.15;Month-to-month;0;;;
4656-CAURT;Male;0;69;23.95;1713.1;Two year;0;;;
0121-SNYRK;Male;0;50;35.4;1748.9;One year;0;;;
1768-ZAIFU;Female;1;1;25.2;25.2;Month-to-month;1;;;
4671-LXRDQ;Male;0;2;45;96.45;Month-to-month;1;;;
3733-LSYCE;Female;0;15;75.35;1114.55;Month-to-month;0;;;
6265-FRMTQ;Male;0;31;20.4;609.1;Two year;0;;;
1934-SJVJK;Male;0;1;20.15;20.15;Month-to-month;1;;;
3838-OZURD;Male;0;66;105;7133.25;Month-to-month;1;;;
9269-CQOOL;Male;0;3;54.7;169.45;Month-to-month;1;;;
2017-CCBLH;Female;0;8;20;141.6;Two year;0;;;
7690-KPNCU;Male;0;64;73.05;4688.65;One year;0;;;
0536-BGFMZ;Female;0;28;20.5;563.05;Month-to-month;0;;;
2293-IJWPS;Female;0;57;100.75;5985;One year;0;;;
2845-HSJCY;Female;0;14;87.25;1258.6;Month-to-month;1;;;
5469-NUJUR;Male;0;19;19.95;373.5;Two year;0;;;
1184-PJVDB;Male;0;10;79.95;857.2;Month-to-month;1;;;
2625-TRCZQ;Female;0;51;49.65;2553.35;Month-to-month;0;;;
4102-HLENU;Female;0;67;65.65;4322.85;Two year;0;;;
7266-GSSJX;Male;0;11;20.45;250.8;Month-to-month;0;;;
7722-VJRQD;Male;0;72;60.95;4549.05;Two year;0;;;
7073-QETQY;Male;0;66;20.35;1359.5;One year;0;;;
9415-DPEWS;Female;0;18;88.35;1639.3;Month-to-month;1;;;
5624-RYAMH;Female;0;9;19.5;178.85;Month-to-month;0;;;
0196-JTUQI;Female;0;9;75.2;633.85;Month-to-month;0;;;
7130-YXBRO;Male;0;48;111.45;5315.1;Month-to-month;0;;;
9272-LSVYH;Male;0;10;70.15;735.5;Month-to-month;0;;;
7943-RQCHR;Female;0;9;94.75;889.9;Month-to-month;1;;;
3793-MMFUH;Female;1;13;95.05;1290;Month-to-month;1;;;
3249-ZPQRG;Male;0;4;78.45;330.05;Month-to-month;1;;;
2568-BRGYX;Male;0;4;70.2;237.95;Month-to-month;1;;;
3084-DOWLE;Female;0;72;92;6474.4;Two year;0;;;
1084-MNSMJ;Female;0;51;85.5;4421.95;Two year;0;;;
7721-JXEAW;Male;0;59;41.05;2452.7;Month-to-month;1;;;
7249-WBIYX;Male;0;10;85.6;813.85;Month-to-month;1;;;
4238-HFHSN;Male;1;61;82.15;4904.85;Month-to-month;0;;;
6250-CGGUN;Male;0;54;84.4;4484.05;One year;0;;;
5478-JJVZK;Female;0;33;60.9;2033.85;Month-to-month;0;;;
7596-IIWYC;Female;0;27;20.25;538.2;Two year;0;;;
6567-HOOPW;Female;1;1;79.2;79.2;Month-to-month;1;;;
9793-WECQC;Male;0;23;95.3;2192.9;Month-to-month;0;;;
4291-HPAXL;Male;0;1;19.85;19.85;Month-to-month;0;;;
8999-YPYBV;Male;0;45;84.35;3858.05;Two year;0;;;
1839-FBNFR;Female;0;39;19.85;854.8;Two year;0;;;
3164-AALRN;Male;0;5;70;347.4;One year;1;;;
3071-MVJCD;Male;0;72;82.3;5815.15;Two year;0;;;
1697-BCSHV;Female;0;58;66.8;3970.4;Month-to-month;0;;;
0562-KBDVM;Female;0;70;44.6;3058.15;Two year;0;;;
1131-SUEKT;Male;0;61;98.45;6145.2;One year;0;;;
3717-OEAUQ;Male;0;2;70.7;129.2;Month-to-month;0;;;
4538-WNTMJ;Female;0;46;24.95;1165.9;One year;0;;;
3334-CTHOL;Female;0;1;49.95;49.95;Month-to-month;1;;;
4704-ERYFC;Female;0;22;69.25;1554;Month-to-month;1;;;
9432-RUVSL;Female;0;48;102.5;4904.25;Two year;0;;;
8060-HIWJJ;Male;0;64;86.55;5632.55;Two year;0;;;
7684-XSZIY;Male;0;72;24.3;1643.25;Two year;0;;;
9089-UOWJG;Female;0;12;58.35;740.55;Month-to-month;0;;;
8621-MNIHH;Female;1;34;94.25;3217.55;Month-to-month;1;;;
8039-ACLPL;Female;0;72;68.75;4888.2;Two year;0;;;
9885-AIBVB;Male;0;29;85.8;2440.25;Month-to-month;0;;;
1934-MKPXS;Male;0;33;20.1;620.55;One year;0;;;
2592-YKDIF;Female;0;1;20.35;20.35;Month-to-month;0;;;
2272-JKMSI;Female;0;62;110.8;6840.95;One year;0;;;
0471-LVHGK;Male;0;41;73;3001.2;One year;1;;;
9518-RWHZL;Female;0;64;100.05;6254.2;One year;1;;;
8714-CTZJW;Female;0;4;82.85;319.6;Month-to-month;0;;;
3569-EDBPQ;Female;0;24;84.35;1938.05;Month-to-month;0;;;
3131-NWVFJ;Female;0;14;19.55;294.5;One year;0;;;
7521-YXVZY;Male;0;3;19.95;58.3;Month-to-month;0;;;
5419-CONWX;Female;1;4;99.8;442.85;Month-to-month;1;;;
6240-EURKS;Female;0;18;35;553;Month-to-month;1;;;
2373-NTKOD;Male;0;8;66.25;546.45;Month-to-month;0;;;
1970-KKFWL;Female;0;35;23.3;797.1;Two year;0;;;
6960-HVYXR;Female;0;1;76;76;Month-to-month;1;;;
9337-SRRNI;Male;0;66;25.3;1673.8;Two year;0;;;
0895-UADGO;Male;0;8;44.55;343.45;Two year;0;;;
5678-VFNEQ;Female;0;71;104.1;7412.25;One year;0;;;
5977-CKHON;Female;0;43;92.55;4039;Month-to-month;0;;;
7024-OHCCK;Female;1;2;93.85;170.85;Month-to-month;1;;;
2692-BUCFV;Male;1;29;101.45;2948.6;Month-to-month;0;;;
7861-UVUFT;Female;0;15;84.3;1308.4;Month-to-month;1;;;
1830-GGFNM;Male;0;65;94.55;6078.75;Two year;0;;;
5302-BDJNT;Male;0;35;95.5;3418.2;Month-to-month;0;;;
5223-UZAVK;Male;0;64;100.3;6603.8;One year;0;;;
4859-ZSRDZ;Female;0;58;55.5;3166.9;Two year;0;;;
5651-WYIPH;Female;1;18;49.85;865.75;Month-to-month;0;;;
9350-VLHMB;Male;0;67;89.55;6373.1;Month-to-month;0;;;
3498-LZGQZ;Male;0;63;19.15;1177.05;Two year;0;;;
8785-CJSHH;Female;0;60;99.8;5985.75;Month-to-month;0;;;
5357-TZHPP;Male;1;9;84.4;732.5;Month-to-month;1;;;
3870-SPZSI;Female;0;70;113.05;7869.05;Two year;0;;;
0680-DFNNY;Male;0;15;101.1;1504.05;Month-to-month;1;;;
7560-QRBXH;Female;0;48;19.95;936.7;One year;0;;;
7077-XJMET;Male;0;12;74.15;741.4;Month-to-month;0;;;
8752-GHJFU;Male;1;71;92;6585.2;One year;0;;;
6896-SRVYQ;Male;1;44;73.85;3122.4;Month-to-month;0;;;
7767-UXAGJ;Male;0;1;50.45;50.45;Month-to-month;1;;;
4652-ODEVH;Male;0;45;24.45;1088.25;Two year;0;;;
6510-UPNKS;Female;0;23;24.8;615.35;One year;0;;;
6718-BDGHG;Female;0;43;64.85;2908.2;One year;0;;;
9046-DQMTP;Male;0;35;20.75;739.9;Month-to-month;0;;;
6439-LAJXL;Male;0;9;68.95;593.85;Month-to-month;0;;;
1571-SAVHK;Male;0;12;99.95;1132.75;Month-to-month;1;;;
9052-VKDUW;Female;1;65;109.4;7227.45;Month-to-month;0;;;
9546-CQJSU;Female;0;2;91.4;193.6;Month-to-month;1;;;
1666-JZPZT;Male;0;27;49;1291.35;Month-to-month;0;;;
5777-KJIRB;Female;0;40;50.25;2023.55;One year;0;;;
0506-LVNGN;Female;1;5;75.55;349.65;Month-to-month;1;;;
7677-SJJJK;Male;0;8;19.9;153.95;One year;0;;;
2480-EJWYP;Female;1;58;97.8;5458.8;One year;0;;;
3253-HKOKL;Female;0;52;100.3;5244.45;One year;0;;;
7055-HNEOJ;Male;0;3;55.8;154.55;Month-to-month;0;;;
5514-YQENT;Male;0;41;111.15;4507.15;Two year;0;;;
3211-AAPKX;Male;0;20;98.55;2031.95;Month-to-month;0;;;
8445-DNBAE;Male;0;1;50.05;50.05;Month-to-month;0;;;
2951-QOQTK;Male;0;4;80.8;332.45;Month-to-month;1;;;
2958-NHPPS;Male;0;23;20.85;473.9;Month-to-month;0;;;
6806-YDEUL;Female;1;6;19.5;106.8;Month-to-month;0;;;
1735-XMJVH;Male;0;8;19.35;152.6;Month-to-month;0;;;
6890-PFRQX;Male;0;18;69.5;1199.4;Month-to-month;0;;;
0222-CNVPT;Male;1;52;48.8;2555.05;Month-to-month;0;;;
5899-OUVKV;Male;0;31;94.5;2979.2;Month-to-month;0;;;
8681-ICONS;Male;0;29;20.65;654.85;Month-to-month;0;;;
1621-YNCJH;Female;0;36;106.05;3834.4;Two year;0;;;
3473-XIIIT;Female;0;16;100;1534.75;Month-to-month;1;;;
6362-QHAFM;Male;0;42;108.3;4586.15;One year;0;;;
7893-IXHRQ;Male;0;1;20.55;20.55;Month-to-month;1;;;
3070-BDOQC;Female;0;60;99.65;5941.05;Two year;0;;;
2952-QAYZF;Male;0;5;85.3;424.15;Month-to-month;1;;;
6234-PFPXL;Male;0;22;95.9;2234.95;Month-to-month;0;;;
9824-QCJPK;Male;0;36;20;666.75;One year;0;;;
4763-PGDPO;Female;0;4;70.4;281;Month-to-month;1;;;
4283-IVYCI;Male;0;9;64.95;547.8;Month-to-month;0;;;
1866-OBPNR;Male;0;1;74.6;74.6;Month-to-month;0;;;
8205-MQUGY;Male;0;12;49.2;571.15;Month-to-month;0;;;
8970-ANWXO;Female;0;23;73.75;1756.6;One year;0;;;
9480-BQJEI;Male;0;62;92.3;5731.45;One year;0;;;
5394-SVGJV;Male;0;37;98.8;3475.55;Month-to-month;1;;;
6979-TNDEU;Female;0;8;19.2;156.85;Month-to-month;0;;;
9777-WJJPR;Male;0;31;88.65;2683.2;Month-to-month;0;;;
9283-LZQOH;Male;0;13;74.4;896.75;Month-to-month;1;;;
7079-QRCBC;Female;0;24;98.75;2407.3;Month-to-month;1;;;
9495-SKLKD;Male;0;45;95.95;4456.65;Month-to-month;0;;;
6048-UWKAL;Female;1;69;105.4;6998.95;Two year;0;;;
5067-DGXLL;Male;0;2;20.25;36.8;Month-to-month;0;;;
5469-CTCWN;Male;0;61;106;6547.7;One year;1;;;
9851-QXEEQ;Male;0;41;104.7;4346.4;Month-to-month;1;;;
6281-FKEWS;Female;0;44;49.05;2265;One year;0;;;
8898-KASCD;Male;0;39;35.55;1309.15;One year;0;;;
9242-TKFSV;Male;0;72;65.1;4754.3;Two year;0;;;
9290-SHCMB;Female;1;13;96.85;1235.55;Month-to-month;0;;;
0743-HNPFG;Female;0;51;69.75;3562.5;One year;0;;;
2277-BKJKN;Female;1;71;99.2;7213.75;Two year;0;;;
9809-IMGCQ;Male;1;22;96.7;2082.95;Month-to-month;1;;;
5208-HFSBT;Female;0;2;55.05;102.75;Month-to-month;1;;;
5035-PGZXH;Female;0;56;106.8;5914.4;One year;0;;;
8695-WDYEA;Male;0;1;51.25;51.25;Month-to-month;0;;;
6543-JXSOO;Female;0;23;57.75;1282.85;One year;0;;;
8016-ZMGMO;Female;1;66;70.85;4738.85;One year;0;;;
8605-ITULD;Female;0;1;19.55;19.55;Month-to-month;0;;;
3254-YRILK;Male;1;19;88.2;1775.8;Month-to-month;1;;;
6416-YJTTB;Male;0;11;79.5;795.65;Month-to-month;0;;;
2667-WYLWJ;Female;0;8;19.75;145;One year;1;;;
4472-VESGY;Female;0;52;98.15;4993.4;Month-to-month;0;;;
3195-TQDZX;Male;0;3;20.25;61.45;Month-to-month;0;;;
3128-YOVTD;Female;0;51;79.15;4018.55;Month-to-month;0;;;
0529-ONKER;Male;1;15;75.65;1146.65;Month-to-month;1;;;
1728-CXQBE;Male;1;64;94.25;6081.4;Month-to-month;0;;;
7041-TXQJH;Female;0;37;40.2;1478.85;Month-to-month;0;;;
5014-GSOUQ;Male;0;13;19.95;243.65;Two year;0;;;
5724-BIDBU;Male;0;49;55.35;2633.95;One year;0;;;
0481-SUMCB;Female;1;45;102.15;4735.35;One year;0;;;
1769-GRUIK;Female;0;18;71.1;1247.75;Month-to-month;0;;;
5240-IJOQT;Male;1;1;74.7;74.7;Month-to-month;1;;;
8819-WFGGJ;Male;0;68;54.1;3794.5;Two year;0;;;
7427-AUFPY;Male;0;54;19.65;1008.7;Two year;0;;;
2811-POVEX;Female;1;23;88.45;2130.55;Month-to-month;0;;;
1092-GANHU;Male;0;17;76.65;1313.55;Month-to-month;1;;;
7898-PDWQE;Male;0;71;80.4;5727.15;Two year;0;;;
9972-EWRJS;Female;0;67;19.25;1372.9;Two year;0;;;
9314-IJWSQ;Female;0;14;84.8;1203.9;Month-to-month;0;;;
0661-XEYAN;Female;1;1;25.8;25.8;Month-to-month;1;;;
5799-JRCZO;Female;0;63;19.5;1215.1;Two year;0;;;
1921-KYSAY;Female;0;41;68.6;2877.05;One year;0;;;
6198-RTPMF;Female;0;17;92.6;1579.7;Month-to-month;0;;;
2924-KHUVI;Male;0;56;100.55;5514.95;One year;0;;;
1925-GMVBW;Female;0;5;20.55;96.1;Month-to-month;0;;;
7881-EVUAD;Female;0;2;42.6;72.4;Month-to-month;1;;;
6184-DYUOB;Female;0;3;19.6;55.25;Month-to-month;0;;;
9207-ZPANB;Male;0;37;67.45;2443.3;One year;0;;;
5766-XQXMQ;Female;0;29;68.85;1970.5;Month-to-month;1;;;
9327-QSDED;Male;0;8;43.55;335.4;Month-to-month;0;;;
1656-DRSMG;Female;0;63;109.85;7002.95;Month-to-month;0;;;
3012-VFFMN;Female;0;7;20.65;158.95;Month-to-month;0;;;
2984-AFWNC;Female;0;3;95.4;293.15;Month-to-month;0;;;
0640-YJTPY;Male;0;72;21;1493.75;Two year;0;;;
8096-LOIST;Female;0;19;56.2;1093.4;Month-to-month;0;;;
9764-REAFF;Female;0;59;18.4;1057.85;Two year;0;;;
3703-VAVCL;Male;0;2;90;190.05;Month-to-month;1;;;
7107-UBYKY;Female;0;35;25.75;882.55;Month-to-month;0;;;
4881-GQJTW;Male;0;14;19.6;300.4;Month-to-month;0;;;
8519-QJGJD;Female;0;14;75.35;1025.95;Month-to-month;1;;;
7876-DNYAP;Female;0;69;19.8;1436.95;Two year;0;;;
7905-NJMXS;Male;1;7;64.2;475;Month-to-month;0;;;
2882-WDTBA;Male;0;69;75.75;5388.15;Two year;0;;;
2091-GPPIQ;Female;0;72;78.95;5730.15;Two year;0;;;
6326-MTTXK;Male;0;8;100.85;819.55;Month-to-month;1;;;
5071-FBJFS;Female;0;4;50.3;217.1;Month-to-month;0;;;
2796-UUZZO;Male;0;63;80.3;4896.35;Month-to-month;0;;;
2429-AYKKO;Male;0;72;19.85;1434.1;Two year;0;;;
9798-OPFEM;Female;0;46;21.1;937.1;Two year;0;;;
0330-IVZHA;Female;0;5;69.95;330.15;Month-to-month;1;;;
3794-NFNCH;Male;0;30;50;1474.9;Month-to-month;0;;;
5193-QLVZB;Male;0;63;104.75;6536.5;Two year;0;;;
7114-AEOZE;Female;0;60;19.85;1128.1;Two year;0;;;
2886-KEFUM;Female;0;63;107.5;6873.75;One year;1;;;
5522-NYKPB;Male;0;25;85.9;2199.05;Month-to-month;0;;;
4237-RLAQD;Male;0;1;45.85;45.85;Month-to-month;1;;;
9957-YODKZ;Male;1;6;80.8;457.1;Month-to-month;0;;;
6518-KZXCB;Male;0;22;25.25;566.5;Two year;0;;;
2245-ADZFJ;Female;0;31;80.55;2471.6;Two year;0;;;
7776-QGYJC;Female;0;39;81.5;3107.3;Month-to-month;0;;;
9313-QOLTZ;Male;0;26;20.9;518.3;Month-to-month;0;;;
9651-GTSAQ;Female;0;53;106.1;5769.75;One year;1;;;
3186-BAXNB;Female;0;1;91.7;91.7;Month-to-month;1;;;
4672-FOTSD;Male;0;12;67.25;832.3;Month-to-month;0;;;
0637-YLETY;Female;0;16;95.6;1555.65;Month-to-month;1;;;
9818-XQCUV;Female;0;2;20.35;45.3;Month-to-month;0;;;
7338-ERIVA;Male;0;39;45.05;1790.6;One year;0;;;
1157-BQCUW;Male;0;1;74.95;74.95;Month-to-month;1;;;
8259-NFJTV;Female;0;7;34.65;246.6;Month-to-month;0;;;
3223-DWFIO;Male;1;4;69.35;261.65;Month-to-month;0;;;
2660-EMUBI;Male;1;10;95.35;898.35;Month-to-month;1;;;
6968-GMKPR;Female;0;55;81.55;4509.5;Month-to-month;0;;;
4751-ERMAN;Male;0;72;75.4;5480.25;Two year;0;;;
1436-ZMJAN;Female;0;10;67.8;653.15;Month-to-month;0;;;
3292-PBZEJ;Male;1;11;111.4;1183.05;Month-to-month;0;;;
0799-DDIHE;Female;0;15;46.3;639.45;Month-to-month;0;;;
3070-FNFZQ;Female;0;23;20.4;478.75;Two year;0;;;
2812-SFXMJ;Male;0;1;20.05;20.05;Month-to-month;0;;;
7675-OZCZG;Female;1;3;45;127.1;Month-to-month;1;;;
5014-WUQMG;Male;0;47;96.1;4391.45;One year;0;;;
5312-TSZVC;Female;0;15;19.65;270.6;One year;0;;;
2003-CKLOR;Male;0;66;99.5;6710.5;Month-to-month;1;;;
0993-OSGPT;Female;1;68;60.65;3975.9;One year;0;;;
9254-RBFON;Female;0;17;98.6;1704.95;One year;1;;;
1205-WNWPJ;Female;0;7;59.5;415.95;Month-to-month;1;;;
9391-EOYLI;Male;1;12;80.45;950.2;Month-to-month;1;;;
7108-DGVUU;Female;1;21;71.7;1497.05;One year;0;;;
2782-JEEBU;Male;0;21;36;780.15;Month-to-month;0;;;
5127-BZENZ;Female;0;56;65.2;3512.15;One year;0;;;
2720-FVBQP;Female;0;6;48.95;273.25;Month-to-month;0;;;
9906-NHHVC;Female;1;65;53.5;3517.9;Two year;0;;;
4522-XRWWI;Male;0;42;80.45;3375.9;One year;0;;;
3766-EJLFL;Female;0;68;109.05;7508.55;Two year;0;;;
5939-SXWHM;Male;0;48;26.3;1245.05;Two year;0;;;
8152-UOBNY;Female;1;50;106.8;5347.95;One year;0;;;
7351-KYHQH;Female;1;7;64.95;493.65;Month-to-month;0;;;
7643-RCHXS;Female;0;63;19.35;1263.85;Two year;0;;;
8246-SHFGA;Male;0;17;21.1;385.55;Month-to-month;0;;;
8387-MOJJT;Female;0;42;77.95;3384;Month-to-month;1;;;
0620-XEFWH;Male;0;4;18.85;84.2;Month-to-month;0;;;
6485-QXWWE;Female;0;62;26;1638.7;Two year;0;;;
2761-OCIAX;Male;1;2;74.7;165.4;Month-to-month;1;;;
7321-VGNKU;Female;0;2;70.35;120.25;Month-to-month;0;;;
5327-CNLUQ;Male;0;48;96.9;4473.45;Two year;0;;;
7552-KEYGT;Male;0;27;19.55;520.55;Two year;0;;;
5816-JMLGY;Female;0;70;80.4;5717.85;Two year;0;;;
